image name	percentage similarity	matching time	time_to_fetch_descriptors
bird2_kios.jpg	0	2.215811014175415	2.192807912826538
electricity_90.jpg	0	3.8364710807800293	2.2907299995422363
farhat_crop.jpg	0	4.620530843734741	2.7657558917999268
eng_math_scale2.jpg	0	2.910438060760498	2.6310107707977295
bird_crop.jpeg	0	2.98923397064209	2.263378858566284
arith_90.jpeg	0	2.2667620182037354	2.223965883255005
drupal_45.jpg	0	3.5754308700561523	2.5220532417297363
beuty_and_b_orig.jpeg	0	6.238265037536621	2.429625988006592
lignes_electron_crop.jpg	0	3.633646249771118	2.5946130752563477
horse_shelf.jpg	0	2.291506767272949	2.4393320083618164
html_crop.jpeg	0	0.602957010269165	2.191673755645752
lan_C_orig.jpg	0	2.2559731006622314	2.4863970279693604
fanon_crop.jpeg	0	3.770458221435547	2.2570018768310547
hud_orig.jpeg	0	7.644844055175781	2.4390451908111572
electricity_shelf.jpg	0	8.097998142242432	2.6722018718719482
alg_anly_scale1.jpeg	0	1.5817761421203613	2.334069013595581
adam_90.jpeg	0	12.973767042160034	2.4904050827026367
evo_reaseux_orig.jpg	0	3.564033031463623	2.960253953933716
html_ik_kio.jpg	0	3.77355694770813	2.537046194076538
kipic_shelf.jpeg	0	2.170292854309082	2.3300411701202393
