image name	percentage similarity	matching time	time_to_fetch_descriptors
farhat_crop.jpg	3	0.02028489112854004	1.7948527336120605
fanon_crop.jpeg	3	0.03041529655456543	1.6193149089813232
beuty_and_b_orig.jpeg	1	0.06349802017211914	1.838052749633789
bird2_kios.jpg	0	0.042163848876953125	1.6526527404785156
electricity_90.jpg	0	0.016836166381835938	1.8595168590545654
eng_math_scale2.jpg	0	0.06638383865356445	1.937467098236084
bird_crop.jpeg	0	0.012490034103393555	1.5185670852661133
arith_90.jpeg	0	0.03869199752807617	1.86956787109375
drupal_45.jpg	0	0.08061099052429199	1.9788200855255127
lignes_electron_crop.jpg	0	0.11252307891845703	2.0124568939208984
horse_shelf.jpg	0	0.033695220947265625	1.6673269271850586
html_crop.jpeg	0	0.007749795913696289	1.3556568622589111
lan_C_orig.jpg	0	0.04942679405212402	1.6944093704223633
hud_orig.jpeg	0	0.06937003135681152	1.5740931034088135
electricity_shelf.jpg	0	0.05337715148925781	1.7401609420776367
alg_anly_scale1.jpeg	0	0.03325510025024414	1.341068983078003
adam_90.jpeg	0	0.14542579650878906	1.906660795211792
evo_reaseux_orig.jpg	0	0.08601903915405273	1.7761950492858887
html_ik_kio.jpg	0	0.05698084831237793	2.0466742515563965
kipic_shelf.jpeg	0	0.022587060928344727	1.4745237827301025
image name	percentage similarity	matching time	time_to_fetch_descriptors
farhat_crop.jpg	4	0.01954483985900879	1.6181869506835938
fanon_crop.jpeg	3	0.03028583526611328	1.579545021057129
beuty_and_b_orig.jpeg	1	0.06417679786682129	1.8387479782104492
bird2_kios.jpg	0	0.0408170223236084	2.103868007659912
electricity_90.jpg	0	0.01847696304321289	1.754197120666504
eng_math_scale2.jpg	0	0.06737494468688965	1.6719579696655273
bird_crop.jpeg	0	0.013884305953979492	1.6029560565948486
arith_90.jpeg	0	0.039427995681762695	1.8102850914001465
drupal_45.jpg	0	0.07438993453979492	1.8138082027435303
lignes_electron_crop.jpg	0	0.09000110626220703	2.181627035140991
horse_shelf.jpg	0	0.035511016845703125	1.6167891025543213
html_crop.jpeg	0	0.003998994827270508	1.578752040863037
lan_C_orig.jpg	0	0.04097104072570801	1.5805020332336426
hud_orig.jpeg	0	0.07579708099365234	1.6644890308380127
electricity_shelf.jpg	0	0.04707026481628418	1.8310108184814453
alg_anly_scale1.jpeg	0	0.03508400917053223	1.3323719501495361
adam_90.jpeg	0	0.17523193359375	2.145388126373291
evo_reaseux_orig.jpg	0	0.07999706268310547	1.9635200500488281
html_ik_kio.jpg	0	0.0454249382019043	1.8284151554107666
kipic_shelf.jpeg	0	0.021786212921142578	1.3879718780517578
image name	percentage similarity	matching time	time_to_fetch_descriptors
farhat_crop.jpg	3	0.017522811889648438	1.6466622352600098
fanon_crop.jpeg	3	0.02384781837463379	1.6067728996276855
beuty_and_b_orig.jpeg	1	0.056921958923339844	1.7103900909423828
bird2_kios.jpg	0	0.03564000129699707	1.4687128067016602
electricity_90.jpg	0	0.019524812698364258	1.542736291885376
eng_math_scale2.jpg	0	0.06162714958190918	1.7198700904846191
bird_crop.jpeg	0	0.011307001113891602	1.5868749618530273
arith_90.jpeg	0	0.03240823745727539	1.8320980072021484
drupal_45.jpg	0	0.07513117790222168	1.7657051086425781
lignes_electron_crop.jpg	0	0.07975888252258301	2.0991339683532715
horse_shelf.jpg	0	0.021461963653564453	1.6367807388305664
html_crop.jpeg	0	0.0045549869537353516	1.5064959526062012
lan_C_orig.jpg	0	0.03369712829589844	1.6230638027191162
hud_orig.jpeg	0	0.08241677284240723	1.6360819339752197
electricity_shelf.jpg	0	0.05775713920593262	1.9445300102233887
alg_anly_scale1.jpeg	0	0.031659841537475586	1.3758931159973145
adam_90.jpeg	0	0.14207077026367188	1.8331680297851562
evo_reaseux_orig.jpg	0	0.08388495445251465	2.302932024002075
html_ik_kio.jpg	0	0.03843402862548828	1.8844878673553467
kipic_shelf.jpeg	0	0.020350933074951172	1.45859694480896
