image type	percentage similarity	computational time
likeblack.jpg	0	8.791100025177002
rose.jpg	0	2.982072114944458
arabic.jpg	0	3.4147520065307617
the_100.jpg	0	3.886737108230591
butterfly copy.jpg	0	2.886949062347412
butterfly.jpg	0	2.8679158687591553
malcomx.jpg	0	3.5192999839782715
life.JPEG	0	0.29695701599121094
prayer.jpg	0	3.0449650287628174
unnamed.jpg	0	0.1608891487121582
sherlock.jpg	1	3.5097382068634033
madam.jpg	3	2.945230007171631
memory.jpg	0	3.1461050510406494
condame.jpg	1	2.9357478618621826
unnamed-1.jpg	0	0.2849690914154053
