image type	computational time	Time to fetch descriptors	percentage similarity(%)
arabic_cropped.jpg	18.16701602935791	4.694342851638794	3.12346487637
arabic.jpg	23.20158314704895	5.798586130142212	100.0
arabic_45.png	14.878889083862305	6.184275150299072	1.64610919644
arabic_90.jpg	21.801558017730713	5.028061151504517	3.41768642826
arabic_blurred.jpg	1.1743049621582031	3.957460880279541	40.1750198886
arabic_cropped.jpg	19.60468292236328	4.679622173309326	3.12346487637
arabic.jpg	22.70418691635132	6.995815992355347	100.0
arabic_45.png	15.48055386543274	7.1000330448150635	1.64610919644
arabic_90.jpg	17.65319800376892	5.052237033843994	3.41768642826
arabic_blurred.jpg	0.8995010852813721	2.7425808906555176	40.1750198886
arabic_cropped.jpg	17.145341157913208	5.521209001541138	3.12346487637
arabic.jpg	20.591060876846313	4.962262868881226	100.0
arabic_45.png	16.595307111740112	7.342267990112305	1.64610919644
arabic_90.jpg	17.435029983520508	4.99968695640564	3.41768642826
arabic_blurred.jpg	0.8914229869842529	2.6939010620117188	40.1750198886
arabic_cropped.jpg	18.744513988494873	5.385437965393066	3.12346487637
arabic.jpg	21.032965898513794	5.671446800231934	100.0
arabic_45.png	18.11949396133423	7.75139594078064	1.64610919644
arabic_90.jpg	17.016467809677124	5.5059120655059814	3.41768642826
arabic_blurred.jpg	0.830845832824707	2.6386380195617676	40.1750198886
arabic_cropped.jpg	16.602739095687866	4.368300914764404	3.12346487637
arabic.jpg	20.766448974609375	5.3005571365356445	100.0
arabic_45.png	15.09485912322998	6.775637149810791	1.64610919644
arabic_90.jpg	17.571989059448242	4.880017995834351	3.41768642826
arabic_blurred.jpg	0.855903148651123	2.7126009464263916	40.1750198886
arabic_cropped.jpg	18.24660897254944	4.507084846496582	3.12346487637
arabic.jpg	22.241430044174194	5.155713081359863	100.0
arabic_45.png	15.345103025436401	6.6927430629730225	1.64610919644
arabic_90.jpg	18.298387050628662	5.087061166763306	3.41768642826
arabic_blurred.jpg	0.8197059631347656	2.8474979400634766	40.1750198886
arabic_cropped.jpg	20.23632502555847	4.7746710777282715	3.12346487637
arabic.jpg	21.99988102912903	6.932585954666138	100.0
arabic_45.png	14.866857051849365	6.421605110168457	1.64610919644
arabic_90.jpg	19.625622034072876	5.447768211364746	3.41768642826
arabic_blurred.jpg	0.9220030307769775	2.9006638526916504	40.1750198886
arabic_cropped.jpg	16.328585863113403	5.174976110458374	3.12346487637
arabic.jpg	26.938442945480347	5.8513689041137695	100.0
arabic_45.png	17.903094053268433	7.09383487701416	1.64610919644
