image type	computational time	Time to fetch descriptors	percentage similarity(%)
the_100_cropped.jpg	143.09008884429932	7.023681163787842	81.6242133653
the_100.jpg	142.8627531528473	7.373040199279785	100.0
the_100_blurred.jpg	8.174767971038818	3.5981099605560303	21.9031719533
the_100_90.jpg	141.86168599128723	7.341742038726807	99.9940913478
the_100_45.png	126.38371896743774	9.073793888092041	17.9400301178
the_100_cropped.jpg	140.4492769241333	7.065693140029907	81.6242133653
the_100.jpg	146.42567491531372	7.272445917129517	100.0
the_100_blurred.jpg	8.760913133621216	3.7710108757019043	21.9031719533
the_100_90.jpg	143.5270800590515	7.635148048400879	99.9940913478
the_100_45.png	134.80622100830078	9.07447099685669	17.9400301178
the_100_cropped.jpg	151.78271102905273	7.228826999664307	81.6242133653
the_100.jpg	147.85652995109558	9.423825979232788	100.0
the_100_blurred.jpg	8.028831005096436	3.5995540618896484	21.9031719533
the_100_90.jpg	146.23746180534363	7.340571880340576	99.9940913478
the_100_45.png	129.20764803886414	9.184219121932983	17.9400301178
the_100_cropped.jpg	155.76787519454956	8.154523134231567	81.6242133653
the_100.jpg	151.45653319358826	8.20030689239502	100.0
the_100_blurred.jpg	8.704567909240723	4.835584878921509	21.9031719533
the_100_90.jpg	157.5469789505005	7.976197004318237	99.9940913478
the_100_45.png	143.1948471069336	10.71891188621521	17.9400301178
the_100_cropped.jpg	153.60028314590454	7.207782030105591	81.6242133653
the_100.jpg	153.24300599098206	8.206876993179321	100.0
the_100_blurred.jpg	8.741906881332397	3.9101850986480713	21.9031719533
the_100_90.jpg	154.54072499275208	7.466217994689941	99.9940913478
the_100_45.png	129.65551710128784	8.706732988357544	17.9400301178
the_100_cropped.jpg	155.96384406089783	7.427526950836182	81.6242133653
the_100.jpg	144.7579791545868	7.616960048675537	100.0
the_100_blurred.jpg	8.024423122406006	3.6627471446990967	21.9031719533
the_100_90.jpg	143.15666389465332	7.490251779556274	99.9940913478
the_100_45.png	126.65728211402893	9.00477910041809	17.9400301178
the_100_cropped.jpg	139.0696120262146	7.258894920349121	81.6242133653
the_100.jpg	138.57853198051453	7.307445049285889	100.0
the_100_blurred.jpg	7.887609958648682	3.5367279052734375	21.9031719533
the_100_90.jpg	146.251788854599	7.310590028762817	99.9940913478
the_100_45.png	133.94401788711548	10.288811922073364	17.9400301178
the_100_cropped.jpg	145.39619183540344	8.182700157165527	81.6242133653
the_100.jpg	137.5692059993744	7.259306907653809	100.0
the_100_blurred.jpg	7.865889072418213	3.4934380054473877	21.9031719533
the_100_90.jpg	140.1035931110382	7.234870195388794	99.9940913478
the_100_45.png	125.23953986167908	8.890038013458252	17.9400301178
the_100_cropped.jpg	138.6581449508667	7.056336164474487	81.6242133653
the_100.jpg	140.0943238735199	7.1957480907440186	100.0
the_100_blurred.jpg	7.811578035354614	3.5228960514068604	21.9031719533
the_100_90.jpg	140.0087912082672	7.2702319622039795	99.9940913478
the_100_45.png	124.98394393920898	8.842966794967651	17.9400301178
the_100_cropped.jpg	138.06132006645203	7.071865797042847	81.6242133653
the_100.jpg	140.1543869972229	7.237163066864014	100.0
the_100_blurred.jpg	7.859571933746338	3.5089609622955322	21.9031719533
the_100_90.jpg	140.21291279792786	7.333636045455933	99.9940913478
the_100_45.png	126.86745095252991	8.632786989212036	17.9400301178
sherlock_blurred.jpg	1.5652859210968018	2.5026910305023193	41.5650406504
