image type	percentage similarity	computational time
new\condame_blurred.jpg	10	0.04699993133544922
new\condame_lumino.jpg	67	1.1740000247955322
new\likeblack_45.png	0	0.9560000896453857
new\likeblack_cropped.jpg	0	0.2480001449584961
new\memory_blurred.jpg	0	0.06199979782104492
image type	percentage similarity	computational time
new\condame_blurred.jpg	12	0.046000003814697266
new\condame_lumino.jpg	69	1.2009999752044678
new\likeblack_45.png	0	3.6069998741149902
new\likeblack_cropped.jpg	0	0.21899986267089844
new\memory_blurred.jpg	0	0.1100001335144043
image type	percentage similarity	computational time
new\condame_blurred.jpg	15	0.04699993133544922
new\condame_lumino.jpg	70	1.301999807357788
new\likeblack_45.png	0	0.7019999027252197
new\likeblack_cropped.jpg	0	0.309999942779541
new\memory_blurred.jpg	0	0.0969998836517334
image type	percentage similarity	computational time
new\condame_blurred.jpg	18	0.03699994087219238
new\condame_lumino.jpg	71	1.61899995803833
new\likeblack_45.png	0	1.940000057220459
new\likeblack_cropped.jpg	0	0.3380000591278076
new\memory_blurred.jpg	0	0.06800007820129395
image type	percentage similarity	computational time
new\condame_blurred.jpg	20	0.04700016975402832
new\condame_lumino.jpg	74	1.0120000839233398
new\likeblack_45.png	1	1.0499999523162842
new\likeblack_cropped.jpg	1	0.2559998035430908
new\memory_blurred.jpg	0	0.07799983024597168
image type	percentage similarity	computational time
new\condame_blurred.jpg	23	0.046000003814697266
new\condame_lumino.jpg	76	1.0139999389648438
new\likeblack_45.png	2	0.38700008392333984
new\likeblack_cropped.jpg	3	0.25300002098083496
new\memory_blurred.jpg	2	0.06800007820129395
image type	percentage similarity	computational time
new\condame_blurred.jpg	29	0.06200003623962402
new\condame_lumino.jpg	78	1.1999998092651367
new\likeblack_45.png	4	1.5049998760223389
new\likeblack_cropped.jpg	5	0.38900017738342285
new\memory_blurred.jpg	4	0.10500001907348633
image type	percentage similarity	computational time
new\condame_blurred.jpg	36	0.031999826431274414
new\condame_lumino.jpg	80	1.0390000343322754
new\likeblack_45.png	10	0.48799991607666016
new\likeblack_cropped.jpg	11	0.2240002155303955
new\memory_blurred.jpg	9	0.06299996376037598
image type	percentage similarity	computational time
new\condame_blurred.jpg	45	0.03900003433227539
new\condame_lumino.jpg	84	1.0329999923706055
new\likeblack_45.png	22	0.5789999961853027
new\likeblack_cropped.jpg	22	0.21900010108947754
new\memory_blurred.jpg	21	0.06299996376037598
image type	percentage similarity	computational time
new\condame_blurred.jpg	61	0.03900003433227539
new\condame_lumino.jpg	89	1.3589999675750732
new\likeblack_45.png	48	0.38700008392333984
new\likeblack_cropped.jpg	49	0.27699995040893555
new\memory_blurred.jpg	49	0.06299996376037598
image type	percentage similarity	computational time
new\condame_blurred.jpg	100	0.031000137329101562
new\condame_lumino.jpg	100	1.005000114440918
new\likeblack_45.png	100	0.47099995613098145
new\likeblack_cropped.jpg	100	0.27500009536743164
new\memory_blurred.jpg	100	0.06200003623962402
