image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
test\prayer_45.png	0	0.3279998302459717
test\prayer_blurred.jpg	2	0.06299996376037598
test\rose_90.jpg	1	0.21499991416931152
test\rose_blurred.jpg	0	0.09399986267089844
image type	percentage similarity	computational time
test\condame.jpg	100	0.1660001277923584
test\condame_45.png	68	0.21200013160705566
test\condame_90.jpg	86	0.17100000381469727
test\condame_cropped.jpg	89	0.16899991035461426
test\life.JPEG	4	0.1119999885559082
test\malcomx.jpg	0	0.626000165939331
test\prayer_45.png	1	0.3280000686645508
test\prayer_blurred.jpg	3	0.06199979782104492
test\rose_90.jpg	1	0.21900010108947754
test\rose_blurred.jpg	0	0.10899996757507324
image type	percentage similarity	computational time
test\condame.jpg	100	0.17199993133544922
test\condame_45.png	68	0.22299981117248535
test\condame_90.jpg	86	0.15700006484985352
test\condame_cropped.jpg	89	0.17799997329711914
test\life.JPEG	4	0.11399984359741211
test\malcomx.jpg	0	0.6210000514984131
test\prayer_45.png	1	0.3580000400543213
test\prayer_blurred.jpg	3	0.06200003623962402
test\rose_90.jpg	1	0.21800017356872559
test\rose_blurred.jpg	0	0.06299996376037598
image type	percentage similarity	computational time
test\condame.jpg	100	0.16899991035461426
test\condame_45.png	68	0.21700000762939453
test\condame_90.jpg	86	0.16700005531311035
test\condame_cropped.jpg	89	0.15700006484985352
test\life.JPEG	4	0.10899996757507324
test\malcomx.jpg	0	0.5959999561309814
test\prayer_45.png	1	0.33300018310546875
test\prayer_blurred.jpg	3	0.06299996376037598
test\rose_90.jpg	1	0.20399999618530273
test\rose_blurred.jpg	0	0.09100008010864258
image type	percentage similarity	computational time
test\condame.jpg	100	0.17199993133544922
test\condame_45.png	70	0.21900010108947754
test\condame_90.jpg	88	0.1700000762939453
test\condame_cropped.jpg	90	0.15599989891052246
test\life.JPEG	6	0.09800004959106445
test\malcomx.jpg	2	0.624000072479248
test\prayer_45.png	2	0.3279998302459717
test\prayer_blurred.jpg	4	0.06200003623962402
test\rose_90.jpg	3	0.19700002670288086
test\rose_blurred.jpg	2	0.09399986267089844
image type	percentage similarity	computational time
test\condame.jpg	100	0.18499994277954102
test\condame_45.png	70	0.20300006866455078
test\condame_90.jpg	88	0.16499996185302734
test\condame_cropped.jpg	90	0.17200016975402832
test\life.JPEG	6	0.10899996757507324
test\malcomx.jpg	2	0.6540000438690186
test\prayer_45.png	2	0.36999988555908203
test\prayer_blurred.jpg	4	0.07799983024597168
test\rose_90.jpg	3	0.25
test\rose_blurred.jpg	2	0.24399995803833008
image type	percentage similarity	computational time
test\condame.jpg	100	0.15699982643127441
test\condame_45.png	73	0.21500015258789062
test\condame_90.jpg	89	0.15699982643127441
test\condame_cropped.jpg	90	0.17799997329711914
test\life.JPEG	10	0.11400008201599121
test\malcomx.jpg	4	0.6140000820159912
test\prayer_45.png	5	0.33300018310546875
test\prayer_blurred.jpg	6	0.06299996376037598
test\rose_90.jpg	6	0.2350001335144043
test\rose_blurred.jpg	5	0.20300006866455078
image type	percentage similarity	computational time
test\condame.jpg	100	0.16499996185302734
test\condame_45.png	73	0.20000004768371582
test\condame_90.jpg	89	0.15400004386901855
test\condame_cropped.jpg	90	0.15600013732910156
test\life.JPEG	10	0.09299993515014648
test\malcomx.jpg	4	0.6170001029968262
test\prayer_45.png	5	0.33899998664855957
test\prayer_blurred.jpg	6	0.06299996376037598
test\rose_90.jpg	6	0.23399996757507324
test\rose_blurred.jpg	5	0.21200013160705566
image type	percentage similarity	computational time
test\condame.jpg	100	0.17100000381469727
test\condame_45.png	73	0.21900010108947754
test\condame_90.jpg	89	0.15599989891052246
test\condame_cropped.jpg	90	0.15600013732910156
test\life.JPEG	10	0.09400010108947754
test\malcomx.jpg	4	0.6150000095367432
test\prayer_45.png	5	0.33300018310546875
test\prayer_blurred.jpg	6	0.07300019264221191
test\rose_90.jpg	6	0.24000000953674316
test\rose_blurred.jpg	5	0.2239999771118164
image type	percentage similarity	computational time
test\condame.jpg	100	0.15599989891052246
test\condame_45.png	77	0.21000003814697266
test\condame_90.jpg	90	0.15799999237060547
test\condame_cropped.jpg	92	0.16100001335144043
test\life.JPEG	15	0.09399986267089844
test\malcomx.jpg	8	0.6000001430511475
test\prayer_45.png	11	0.33299994468688965
test\prayer_blurred.jpg	10	0.06299996376037598
test\rose_90.jpg	13	0.21399998664855957
test\rose_blurred.jpg	12	0.09399986267089844
image type	percentage similarity	computational time
test\condame.jpg	100	0.15599989891052246
test\condame_45.png	77	0.22099995613098145
test\condame_90.jpg	90	0.16499996185302734
test\condame_cropped.jpg	92	0.17199993133544922
test\life.JPEG	15	0.10900020599365234
test\malcomx.jpg	8	0.6150000095367432
test\prayer_45.png	11	0.3340001106262207
test\prayer_blurred.jpg	10	0.06299996376037598
test\rose_90.jpg	13	0.2200000286102295
test\rose_blurred.jpg	12	0.13200020790100098
image type	percentage similarity	computational time
test\condame.jpg	100	0.1679999828338623
test\condame_45.png	77	0.20300006866455078
test\condame_90.jpg	90	0.17799997329711914
test\condame_cropped.jpg	92	0.17200016975402832
test\life.JPEG	15	0.1100001335144043
test\malcomx.jpg	8	0.6019999980926514
test\prayer_45.png	11	0.32899999618530273
test\prayer_blurred.jpg	10	0.06199979782104492
test\rose_90.jpg	13	0.2109999656677246
test\rose_blurred.jpg	12	0.10199999809265137
image type	percentage similarity	computational time
test\condame.jpg	100	0.1770000457763672
test\condame_45.png	81	0.21900010108947754
test\condame_90.jpg	92	0.1640000343322754
test\condame_cropped.jpg	93	0.17300009727478027
test\life.JPEG	26	0.1099998950958252
test\malcomx.jpg	20	0.6109998226165771
test\prayer_45.png	23	0.3470001220703125
test\prayer_blurred.jpg	20	0.06200003623962402
test\rose_90.jpg	26	0.22800016403198242
test\rose_blurred.jpg	26	0.18700003623962402
image type	percentage similarity	computational time
test\condame.jpg	100	0.16299986839294434
test\condame_45.png	81	0.20799994468688965
test\condame_90.jpg	92	0.16199994087219238
test\condame_cropped.jpg	93	0.17199993133544922
test\life.JPEG	26	0.10599994659423828
test\malcomx.jpg	20	0.6160001754760742
test\prayer_45.png	23	0.3379998207092285
test\prayer_blurred.jpg	20	0.06200003623962402
test\rose_90.jpg	26	0.20199990272521973
test\rose_blurred.jpg	26	0.07500004768371582
image type	percentage similarity	computational time
test\condame.jpg	100	0.16700005531311035
test\condame_45.png	81	0.21199989318847656
test\condame_90.jpg	92	0.17400002479553223
test\condame_cropped.jpg	93	0.2049999237060547
test\life.JPEG	26	0.125
test\malcomx.jpg	20	0.6140000820159912
test\prayer_45.png	23	0.33700013160705566
test\prayer_blurred.jpg	20	0.06199979782104492
test\rose_90.jpg	26	0.2109999656677246
test\rose_blurred.jpg	26	0.1119999885559082
image type	percentage similarity	computational time
test\condame.jpg	100	0.17300009727478027
test\condame_45.png	89	0.21799993515014648
test\condame_90.jpg	94	0.15600013732910156
