image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	8.037412881851196	3.4738612174987793
original.jpg	99	8.137818813323975	4.057855129241943
original_cropped.jpg	68	7.879934072494507	3.3947341442108154
original_lumino.jpg	12	21.847207069396973	4.690141916275024
f.png	5	5.903298854827881	4.597668886184692
j.jpg	0	0.7919008731842041	2.783668041229248
h.jpg	0	0.8958930969238281	2.9755091667175293
i.jpg	0	7.403703927993774	4.031420946121216
a.JPEG	0	1.3972361087799072	0.3873300552368164
b.png	0	6.464537858963013	5.597323179244995
c.jpg	0	7.7206871509552	3.652451992034912
d.jpg	0	20.339677810668945	6.1349029541015625
e.jpg	0	0.8569049835205078	2.989163875579834
g.png	0	5.848898887634277	5.071027040481567
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.673324108123779	3.2301828861236572
original.jpg	99	7.690093994140625	3.5854759216308594
original_cropped.jpg	70	7.773571968078613	3.272891044616699
original_lumino.jpg	14	22.025320053100586	5.006217956542969
f.png	7	6.105520963668823	8.051908016204834
j.jpg	0	0.8209679126739502	3.2051570415496826
h.jpg	0	0.8756840229034424	2.613976001739502
i.jpg	0	6.98588490486145	4.0090179443359375
a.JPEG	0	1.1668341159820557	0.345012903213501
b.png	0	6.346290111541748	5.267189979553223
c.jpg	0	7.67097020149231	3.7174370288848877
d.jpg	0	20.167622089385986	6.14712381362915
e.jpg	0	0.860914945602417	2.5509040355682373
g.png	0	6.763675928115845	5.239122152328491
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.674558877944946	3.2379369735717773
original.jpg	99	7.54483699798584	3.2809090614318848
original_cropped.jpg	72	7.865528106689453	3.3560791015625
original_lumino.jpg	16	21.51405620574951	4.613065958023071
f.png	9	5.342131853103638	4.3677451610565186
j.jpg	0	0.8024311065673828	2.892075777053833
h.jpg	0	0.938025951385498	3.1486239433288574
i.jpg	0	7.314976930618286	4.765561103820801
a.JPEG	0	1.084299087524414	0.32961010932922363
b.png	0	6.887437105178833	6.995069980621338
c.jpg	0	7.773647785186768	3.7115750312805176
d.jpg	0	20.34223484992981	6.115932941436768
e.jpg	0	0.8916280269622803	2.6423139572143555
g.png	0	5.854511976242065	5.16777491569519
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.724294185638428	3.484204053878784
original.jpg	99	7.947175979614258	3.2862799167633057
original_cropped.jpg	74	10.461029052734375	4.315418004989624
original_lumino.jpg	17	21.905524969100952	4.7611918449401855
f.png	11	5.23487401008606	5.481378078460693
h.jpg	1	0.8715231418609619	2.4846930503845215
j.jpg	0	0.7737798690795898	2.856358051300049
i.jpg	0	6.708153963088989	4.115885972976685
a.JPEG	0	1.1028048992156982	0.3302450180053711
b.png	0	6.872043132781982	5.378215074539185
c.jpg	0	7.9929468631744385	4.2122039794921875
d.jpg	0	20.13275980949402	6.2457520961761475
e.jpg	0	0.8616969585418701	2.549561023712158
g.png	0	6.220541000366211	6.340542793273926
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.3081889152526855	3.2573790550231934
original.jpg	99	7.324985980987549	3.260762929916382
original_cropped.jpg	76	7.719022989273071	3.3877689838409424
original_lumino.jpg	19	20.9423611164093	4.4526472091674805
f.png	13	5.438528060913086	6.0684850215911865
h.jpg	2	0.8739490509033203	2.4421379566192627
a.JPEG	2	1.0632519721984863	0.3285830020904541
j.jpg	1	0.7630128860473633	2.7473480701446533
g.png	1	6.213335990905762	7.424905061721802
i.jpg	0	6.604238033294678	3.9385480880737305
b.png	0	6.293102979660034	5.376461029052734
c.jpg	0	7.615203142166138	3.6335651874542236
d.jpg	0	20.830842971801758	6.001461029052734
e.jpg	0	0.8729097843170166	3.7468721866607666
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.5994181632995605	3.1777429580688477
original.jpg	99	7.534881114959717	3.1835219860076904
original_cropped.jpg	78	7.797671794891357	3.3075599670410156
original_lumino.jpg	20	21.09439206123352	4.575909852981567
f.png	16	5.186640977859497	4.35558295249939
a.JPEG	5	1.069978952407837	0.32624292373657227
h.jpg	4	0.9060540199279785	3.355613946914673
j.jpg	3	0.7964498996734619	3.747252941131592
b.png	2	6.40369987487793	5.5027289390563965
e.jpg	2	0.861914873123169	2.691011905670166
g.png	2	5.78703498840332	5.150698900222778
i.jpg	1	6.967724084854126	4.202330112457275
c.jpg	1	10.461341142654419	3.59224009513855
d.jpg	0	21.605056047439575	7.841951847076416
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.818860054016113	3.22885799407959
original.jpg	99	7.683730840682983	3.209752082824707
original_cropped.jpg	79	7.90018105506897	3.4171690940856934
original_lumino.jpg	22	22.941332817077637	4.568027973175049
f.png	21	5.574778079986572	4.586947917938232
a.JPEG	10	1.0629467964172363	0.3311750888824463
h.jpg	8	0.8807458877563477	2.4705920219421387
j.jpg	7	0.7650089263916016	2.7505669593811035
i.jpg	4	6.742530107498169	4.020183086395264
b.png	4	6.5372397899627686	5.5043089389801025
c.jpg	4	8.041903972625732	4.2979700565338135
e.jpg	4	0.8548619747161865	2.666841983795166
g.png	4	5.857971906661987	5.471630811691284
d.jpg	1	20.393506050109863	6.234705924987793
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	7.916009902954102	3.7837119102478027
original.jpg	99	7.648446083068848	3.2076480388641357
original_cropped.jpg	81	7.985185146331787	3.3231201171875
f.png	27	5.194252014160156	4.416256904602051
