image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.2383430004119873	2.8810460567474365
rot_90	90	0.32154393196105957	2.8825979232788086
cropped	85	0.32448816299438477	2.974579095840454
lumino	65	0.2941169738769531	6.565237998962402
rot_45	53	0.40445899963378906	2.7311410903930664
blurred	13	0.0821540355682373	2.7798349857330322
other1	1	0.05659794807434082	3.025576114654541
other2	0	0.3533639907836914	7.5034260749816895
other3	0	0.23734402656555176	2.708214044570923
other4	0	0.3872809410095215	6.034327030181885
0ther5	0	0.051956892013549805	2.656782865524292
0ther6	0	0.19306015968322754	2.819257974624634
other7	0	0.05516314506530762	2.754765033721924
other8	0	0.7586259841918945	2.8106460571289062
other9	0	0.061830997467041016	0.18610501289367676
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.22909307479858398	3.013245105743408
rot_90	91	0.38947200775146484	2.8546271324157715
cropped	87	0.21020007133483887	3.0314087867736816
lumino	67	0.2913329601287842	6.034866094589233
rot_45	53	0.5371549129486084	2.7954258918762207
blurred	15	0.05783700942993164	2.738252878189087
other1	3	0.04780697822570801	2.787476062774658
other2	0	0.31356000900268555	7.166904926300049
other3	0	0.2512078285217285	2.585016965866089
other4	0	0.2889389991760254	6.017089128494263
0ther5	0	0.04624295234680176	2.650902032852173
0ther6	0	0.19453191757202148	2.6557459831237793
other7	0	0.07000303268432617	2.641305923461914
other8	0	0.6134781837463379	2.7365589141845703
other9	0	0.05802297592163086	0.18474197387695312
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.33307504653930664	2.979813814163208
rot_90	91	0.28826308250427246	2.8703620433807373
cropped	89	0.2587151527404785	2.9059150218963623
lumino	69	0.4140899181365967	6.092622995376587
rot_45	54	0.3419678211212158	2.8350718021392822
blurred	17	0.05524301528930664	2.6613848209381104
other1	3	0.06942296028137207	2.92775297164917
other2	2	0.05056405067443848	2.661806106567383
other3	2	0.0483708381652832	2.6309430599212646
other4	2	0.07781410217285156	0.18399596214294434
0ther5	1	0.19652891159057617	2.7203121185302734
0ther6	0	0.3167078495025635	5.9941511154174805
other7	0	0.29993295669555664	2.5826258659362793
other8	0	0.38007593154907227	5.952153205871582
other9	0	0.588468074798584	2.7655367851257324
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.16205501556396484	2.9159059524536133
rot_90	91	0.20594286918640137	2.857179880142212
cropped	90	0.24202799797058105	2.9694440364837646
lumino	73	0.2708909511566162	6.6508262157440186
rot_45	54	0.7258529663085938	2.819927930831909
blurred	22	0.04996800422668457	2.6633360385894775
other1	8	0.06800413131713867	2.9167959690093994
other2	6	0.04126310348510742	2.656399965286255
other3	6	0.05862283706665039	0.18944215774536133
other4	5	0.05647897720336914	2.666879892349243
0ther5	3	0.22160601615905762	2.627671957015991
0ther6	2	0.38602209091186523	5.925822019577026
other7	2	0.28790998458862305	2.752019166946411
other8	2	0.40611720085144043	6.259904861450195
other9	1	0.7647111415863037	2.663666009902954
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.24148297309875488	3.118222951889038
rot_90	92	0.27585411071777344	3.149979829788208
cropped	91	0.3368198871612549	2.939932107925415
lumino	75	0.3204782009124756	7.076580047607422
rot_45	55	0.6087641716003418	2.86454701423645
blurred	32	0.05551004409790039	2.7645468711853027
other1	16	0.059146881103515625	2.8780980110168457
other2	15	0.04760408401489258	2.71271014213562
other3	12	0.06017303466796875	2.775317907333374
other4	11	0.07004904747009277	0.23412203788757324
0ther5	7	0.20535492897033691	2.6648969650268555
0ther6	5	0.35158205032348633	6.664271831512451
other7	5	0.369657039642334	2.757146120071411
other8	5	0.3520629405975342	5.938403844833374
other9	2	0.9693188667297363	2.957282066345215
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.28843188285827637	3.1346518993377686
rot_90	93	0.24402785301208496	3.1937599182128906
cropped	93	0.27191996574401855	3.0543129444122314
lumino	78	0.2768731117248535	7.3999950885772705
rot_45	56	0.5107109546661377	3.1913628578186035
blurred	44	0.0568242073059082	2.8975179195404053
other1	30	0.06348896026611328	3.1280879974365234
