image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.07753300666809082	1.9996540546417236
rot_90	100	0.08528995513916016	2.123260974884033
cropped	88	0.08037710189819336	2.004757881164551
lumino	74	0.07232093811035156	4.2229437828063965
rot_45	62	0.020672082901000977	2.0602869987487793
blurred	53	0.022416114807128906	1.872298002243042
other1	53	0.04319500923156738	0.1989901065826416
other2	52	0.030595064163208008	1.839874029159546
other3	50	0.07828211784362793	4.110401153564453
other4	47	0.02618408203125	1.829538106918335
0ther5	45	0.14426517486572266	2.244171142578125
0ther6	39	0.09131503105163574	2.6941299438476562
other7	36	0.09050297737121582	2.1764118671417236
other8	25	0.15477204322814941	3.976487874984741
other9	9	0.3403768539428711	3.3175430297851562
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.016622066497802734	1.9329659938812256
rot_90	100	0.06781697273254395	3.761240005493164
cropped	100	0.07193899154663086	2.148022174835205
lumino	100	0.0718679428100586	1.9686639308929443
rot_45	100	0.030614852905273438	1.9203250408172607
blurred	100	0.020734071731567383	1.9850971698760986
other1	100	0.02394413948059082	1.888679027557373
other2	100	0.04085087776184082	0.19595599174499512
other3	97	0.08694314956665039	3.982450008392334
other4	90	0.07729482650756836	1.9742870330810547
0ther5	80	0.10358095169067383	2.192737102508545
0ther6	80	0.09192490577697754	2.2249269485473633
other7	47	0.14241385459899902	2.1301980018615723
other8	46	0.1488790512084961	3.998839855194092
other9	20	0.326322078704834	3.1400179862976074

//////////////////////////////////////////////20000//////////////////////////
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.017065048217773438	1.9256107807159424
rot_90	100	0.02092289924621582	2.028218984603882
cropped	84	0.02544999122619629	1.8152799606323242
lumino	42	0.032521963119506836	1.9073171615600586
rot_45	16	0.017420053482055664	5.475761890411377
blurred	5	0.004893064498901367	1.9368019104003906
other1	0	0.0300900936126709	4.2181830406188965
other2	0	0.024524927139282227	2.1421220302581787
other3	0	0.044107913970947266	3.679847002029419
other4	0	0.0055310726165771484	1.8469269275665283
0ther5	0	0.007810115814208984	1.8109917640686035
0ther6	0	0.026751995086669922	1.9524509906768799
other7	0	0.004434823989868164	1.673231840133667
other8	0	0.10680794715881348	2.50557017326355
other9	0	0.01308298110961914	0.15724706649780273
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.017850160598754883	1.8538179397583008
rot_90	100	0.018566131591796875	1.8328979015350342
cropped	84	0.019723892211914062	1.8398170471191406
lumino	43	0.030095815658569336	1.930891990661621
rot_45	19	0.019402027130126953	3.7113819122314453
blurred	7	0.0087890625	1.750356912612915
other1	0	0.023391008377075195	3.750170946121216
other2	0	0.03522682189941406	1.9276301860809326
other3	0	0.04407691955566406	3.7102930545806885
other4	0	0.005524873733520508	1.723459005355835
0ther5	0	0.009338855743408203	1.7346160411834717
0ther6	0	0.03055405616760254	1.9761919975280762
other7	0	0.0056400299072265625	1.6572129726409912
other8	0	0.09860801696777344	2.5390000343322754
other9	0	0.01388096809387207	0.15608716011047363
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.016997098922729492	1.9893090724945068
rot_90	100	0.017322063446044922	1.8774149417877197
cropped	85	0.0193939208984375	2.0921969413757324
lumino	45	0.029135942459106445	1.8669919967651367
rot_45	24	0.017042875289916992	3.629824161529541
blurred	9	0.00640416145324707	1.7398080825805664
other1	1	0.005795001983642578	2.1676409244537354
other2	0	0.023871898651123047	3.7623908519744873
other3	0	0.02376103401184082	2.027992010116577
other4	0	0.043580055236816406	3.762296199798584
0ther5	0	0.006575107574462891	1.9309229850769043
0ther6	0	0.02974700927734375	2.2340030670166016
other7	0	0.004559040069580078	1.8019909858703613
other8	0	0.11458206176757812	2.932370901107788
other9	0	0.01304006576538086	0.17205595970153809
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.016479015350341797	2.0060768127441406
rot_90	100	0.017095088958740234	1.7915499210357666
cropped	85	0.01826786994934082	1.8265187740325928
lumino	46	0.028759002685546875	1.8309311866760254
rot_45	27	0.017286062240600586	4.788221836090088
blurred	12	0.005259990692138672	2.3612751960754395
other1	4	0.01659703254699707	1.7667181491851807
other2	1	0.022484779357910156	4.224761962890625
other3	1	0.022755861282348633	2.0073041915893555
other4	1	0.00440216064453125	1.62746000289917
0ther5	1	0.013425827026367188	0.14960098266601562
0ther6	0	0.025300979614257812	1.8752901554107666
other7	0	0.040435791015625	3.667901039123535
other8	0	0.006374835968017578	1.6556739807128906
other9	0	0.10114407539367676	2.5104920864105225
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.015759944915771484	2.0002238750457764
rot_90	100	0.0168459415435791	1.77252197265625
cropped	86	0.023102998733520508	2.2174320220947266
lumino	47	0.0312809944152832	1.8123140335083008
rot_45	31	0.01757502555847168	3.692729949951172
blurred	14	0.005062103271484375	1.787855863571167
other1	7	0.018945932388305664	2.0416100025177
other2	2	0.021881103515625	3.954916000366211
other3	2	0.026282787322998047	2.1472911834716797
other4	2	0.0062520503997802734	1.8592162132263184
0ther5	2	0.01563119888305664	0.17295408248901367
0ther6	1	0.02356696128845215	1.8960208892822266
other7	1	0.04081392288208008	3.607029914855957
other8	0	0.00577092170715332	1.6493980884552002
other9	0	0.10826992988586426	2.654324769973755
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.01822185516357422	1.9829928874969482
rot_90	100	0.021717071533203125	2.020624876022339
cropped	86	0.01791977882385254	1.8353910446166992
lumino	48	0.039608001708984375	2.610253095626831
rot_45	37	0.01976490020751953	4.616854906082153
blurred	17	0.0065839290618896484	1.8182249069213867
other1	10	0.006067991256713867	1.721954107284546
other2	5	0.024838924407958984	4.621429920196533
other3	5	0.0046079158782958984	1.6360220909118652
other4	3	0.03086090087890625	2.2356109619140625
0ther5	3	0.028224945068359375	2.218400001525879
0ther6	3	0.01314401626586914	0.15204691886901855
other7	2	0.005483865737915039	1.820451021194458
other8	1	0.04322385787963867	4.30505895614624
other9	0	0.09978199005126953	2.6462349891662598
image name	percentage similarity	matching time	time_to_fetch_descriptors
