image name	percentage similarity	matching time	time_to_fetch_descriptors
0ther6	4	0.08232617378234863	2.788590908050537
other7	3	0.33834409713745117	10.565439939498901
other8	2	0.45389819145202637	10.648457050323486
other9	1	0.85207200050354	2.9309921264648438
original	99	0.251025915145874	3.1623740196228027
rot_90	92	0.32538795471191406	4.099297046661377
cropped	90	0.23462605476379395	3.1335079669952393
lumino	59	0.3173098564147949	11.910946130752563
rot_45	36	0.05100202560424805	3.02750301361084
blurred	15	0.18182682991027832	0.35381102561950684
other1	14	1.5711219310760498	4.486045837402344
other2	12	0.09431314468383789	3.8996469974517822
other3	10	0.12892413139343262	5.739800930023193
other4	10	0.32146406173706055	3.9215660095214844
0ther5	9	0.3608219623565674	3.872652769088745
0ther6	9	0.11835098266601562	4.251522064208984
other7	6	0.38726806640625	11.10378909111023
other8	5	0.6016960144042969	19.774147987365723
other9	2	1.2065601348876953	5.180382966995239
original	99	0.25168609619140625	3.3667759895324707
rot_90	93	0.24629712104797363	3.698479175567627
cropped	92	0.25220513343811035	3.262838125228882
lumino	62	0.3325810432434082	18.21880292892456
rot_45	45	0.055084943771362305	3.590698003768921
blurred	26	0.07489895820617676	3.2164971828460693
other1	26	0.15563607215881348	0.34944915771484375
other2	21	0.08783102035522461	3.257132053375244
other3	20	0.09406208992004395	3.1595280170440674
other4	20	0.3155999183654785	3.317168951034546
0ther5	17	0.3383188247680664	3.7989931106567383
0ther6	14	1.5384621620178223	4.172185182571411
other7	13	0.3795750141143799	13.685660123825073
other8	10	1.1302359104156494	15.486340045928955
other9	5	1.068315029144287	4.150774955749512
original	99	0.2799830436706543	4.088612079620361
rot_90	95	0.2484121322631836	3.96104097366333
cropped	94	0.26232218742370605	4.158500909805298
lumino	69	0.3496828079223633	18.4763400554657
rot_45	61	0.0503997802734375	3.674476146697998
blurred	49	0.08298897743225098	3.8518080711364746
other1	49	0.08423900604248047	3.6299099922180176
other2	49	0.14975595474243164	0.25983285903930664
other3	44	0.10257101058959961	3.801888942718506
other4	38	0.3331921100616455	4.0681068897247314
0ther5	37	0.30785512924194336	3.884326219558716
0ther6	30	0.4123721122741699	17.000330924987793
other7	22	0.5220789909362793	17.71622395515442
other8	15	1.6189689636230469	3.694861888885498
other9	12	1.0787949562072754	4.040135145187378
original	100	0.054778099060058594	3.5430078506469727
rot_90	100	0.37544798851013184	3.7856101989746094
cropped	100	0.09625887870788574	3.1070878505706787
lumino	100	0.07216286659240723	3.0863099098205566
rot_45	100	0.08612203598022461	3.8384690284729004
blurred	100	0.1557621955871582	0.28809094429016113
other1	100	0.25127315521240234	3.067409038543701
other2	99	0.2609989643096924	4.56583309173584
other3	78	0.32980990409851074	4.0555689334869385
other4	78	0.3402249813079834	3.5005931854248047
0ther5	77	0.3996860980987549	18.157726049423218
0ther6	64	0.4253101348876953	17.265838146209717
other7	49	0.5157830715179443	19.12858295440674
other8	27	0.9704620838165283	3.8625071048736572
other9	17	1.744683027267456	3.7091751098632812
