image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.011950969696044922	0.19051194190979004
original.jpg	99	0.013086080551147461	0.21121716499328613
original_cropped.jpg	68	0.011801958084106445	0.2745070457458496
original_lumino.jpg	46	0.007046937942504883	0.27292799949645996
f.png	24	0.009988069534301758	0.526076078414917
j.jpg	0	0.0011639595031738281	0.19974613189697266
h.jpg	0	0.0006968975067138672	0.19275808334350586
i.jpg	0	0.004554033279418945	0.2566828727722168
a.JPEG	0	0.004397869110107422	0.020080089569091797
b.png	0	0.008314847946166992	0.646449089050293
c.jpg	0	0.0066301822662353516	0.29149413108825684
d.jpg	0	0.011088848114013672	0.25969600677490234
e.jpg	0	0.0012981891632080078	0.25687313079833984
g.png	0	0.0049288272857666016	0.4547290802001953
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.009977102279663086	0.21284699440002441
original.jpg	99	0.011301040649414062	0.1822519302368164
original_cropped.jpg	69	0.009387016296386719	0.2074120044708252
original_lumino.jpg	50	0.00853109359741211	0.2261190414428711
f.png	31	0.0077059268951416016	0.3692328929901123
g.png	1	0.005123138427734375	0.3967869281768799
j.jpg	0	0.0013151168823242188	0.25655293464660645
h.jpg	0	0.0007150173187255859	0.21987605094909668
i.jpg	0	0.004996061325073242	0.31554412841796875
a.JPEG	0	0.007752895355224609	0.0202789306640625
b.png	0	0.004930019378662109	0.4183950424194336
c.jpg	0	0.00755000114440918	0.20914292335510254
d.jpg	0	0.006141185760498047	0.2215409278869629
e.jpg	0	0.0012519359588623047	0.18533611297607422
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.01270604133605957	0.18995094299316406
original.jpg	99	0.007428884506225586	0.2218489646911621
original_cropped.jpg	70	0.012135982513427734	0.190277099609375
original_lumino.jpg	53	0.007464170455932617	0.261030912399292
f.png	41	0.010844945907592773	0.3799622058868408
i.jpg	1	0.00440216064453125	0.23212194442749023
j.jpg	0	0.0013649463653564453	0.19600605964660645
h.jpg	0	0.0006499290466308594	0.19919204711914062
a.JPEG	0	0.005861997604370117	0.02040886878967285
b.png	0	0.005027055740356445	0.38809704780578613
c.jpg	0	0.0064830780029296875	0.19149279594421387
d.jpg	0	0.006652116775512695	0.22774696350097656
e.jpg	0	0.0007719993591308594	0.18516016006469727
g.png	0	0.004163980484008789	0.37975597381591797
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.010592937469482422	0.23271703720092773
original.jpg	99	0.012984037399291992	0.2432389259338379
original_cropped.jpg	72	0.008725881576538086	0.1988370418548584
original_lumino.jpg	55	0.008744955062866211	0.2575719356536865
f.png	47	0.012974977493286133	0.41920018196105957
g.png	2	0.004956960678100586	0.4580399990081787
b.png	1	0.006754875183105469	0.43071889877319336
c.jpg	1	0.0052869319915771484	0.20256400108337402
d.jpg	1	0.0055620670318603516	0.2023770809173584
j.jpg	0	0.0014679431915283203	0.2751889228820801
h.jpg	0	0.0013501644134521484	0.28589701652526855
i.jpg	0	0.006107807159423828	0.2653160095214844
a.JPEG	0	0.0045928955078125	0.02894115447998047
e.jpg	0	0.001110076904296875	0.17809009552001953
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.0081329345703125	0.19764018058776855
original.jpg	99	0.009613037109375	0.2020711898803711
original_cropped.jpg	75	0.011223077774047852	0.21666193008422852
original_lumino.jpg	58	0.007877111434936523	0.2284400463104248
f.png	53	0.010663032531738281	0.4046769142150879
g.png	3	0.0039441585540771484	0.38599610328674316
i.jpg	2	0.00488591194152832	0.21041512489318848
a.JPEG	2	0.004107952117919922	0.021999835968017578
c.jpg	2	0.005805015563964844	0.23298001289367676
d.jpg	2	0.00738215446472168	0.2714240550994873
b.png	1	0.007508039474487305	0.4094090461730957
j.jpg	0	0.0009810924530029297	0.2087390422821045
h.jpg	0	0.0007131099700927734	0.1782221794128418
e.jpg	0	0.0008208751678466797	0.19441795349121094
image name	percentage similarity	matching time	time_to_fetch_descriptors
original_90.jpg	99	0.007855892181396484	0.188032865524292
