image name	matching time	time_to_fetch_descriptors
chicken_orig	0.004636049270629883	0.22319698333740234
cendrillon_orig	0.004450082778930664	0.22382688522338867
dinos_orig	0.0046520233154296875	0.20063209533691406
body_orig	0.004364967346191406	0.20477724075317383
farhat_orig	0.004427194595336914	0.1894068717956543
hawas_orig	0.004725933074951172	0.20078396797180176
sciences_orig	0.00461888313293457	0.21797919273376465
arous_orig	0.0047533512115478516	0.24099183082580566
ahmed_orig	0.0045909881591796875	0.19401812553405762
kipic_orig	0.004685878753662109	0.20112013816833496
sina_orig	0.00527501106262207	0.22236371040344238
saleh_orig	0.0048329830169677734	0.21967840194702148
arith_orig	0.0046842098236083984	0.1741640567779541
alice_orig	0.0049631595611572266	0.2019190788269043
Jamila_orig	0.004327058792114258	0.19795584678649902
pigeon_orig	0.00484013557434082	0.18610787391662598
tomb_orig	0.004528045654296875	0.18859195709228516
khaldoun_orig	0.004348039627075195	0.21847009658813477
lignes_electron_orig	0.005418062210083008	0.2299809455871582
math_2_orig	0.006659984588623047	0.22050809860229492
horse_orig	0.0047190189361572266	0.23250198364257812
foxen_orig	0.0044231414794921875	0.22449088096618652
elephant_orig	0.004534006118774414	0.18681073188781738
david_orig	0.004333019256591797	0.19009900093078613
math_ecs_orig	0.004662990570068359	0.18099093437194824
bird2_orig	0.004346132278442383	0.187758207321167
mysql_orig	0.0047070980072021484	0.1863851547241211
electronic_orig	0.004651069641113281	0.18849730491638184
bird_orig	0.004668235778808594	0.2074720859527588
phsiq_orig	0.004334926605224609	0.18618202209472656
antennas_orig	0.004732847213745117	0.17731285095214844
jardin_orig	0.004631996154785156	0.20766782760620117
tradder_orig	0.0044667720794677734	0.22728776931762695
electricity_orig	0.004395008087158203	0.23401117324829102
orthograph_orig	0.004786014556884766	0.0211639404296875
girl_orig	0.004292964935302734	0.1875922679901123
main_electronic_orig	0.004353046417236328	0.19213604927062988
lotfi_orig	0.0043027400970458984	0.18787097930908203
beuty_and_b_orig	0.005845069885253906	0.21298789978027344
magnet_orig	0.0043163299560546875	0.20083093643188477
batouta_orig	0.004662036895751953	0.19850587844848633
php_orig	0.004361152648925781	0.18116283416748047
metanoia_orig	0.004409074783325195	0.18483471870422363
wishes_orig	0.004698991775512695	0.2312326431274414
nouh_orig	0.004673004150390625	0.22501492500305176
fox_orig	0.004313230514526367	0.2009420394897461
king_orig	0.004544973373413086	0.19324374198913574
temps_orig	0.004437923431396484	0.1907501220703125
wood_orig	0.004356861114501953	0.19916319847106934
eng_math_orig	0.005197048187255859	0.20041608810424805
cissco_orig	0.004580974578857422	0.18552494049072266
turnip_orig	0.0055751800537109375	0.24625587463378906
maths_orig	0.004585981369018555	0.21024775505065918
yusuf_orig	0.004973888397216797	0.21863722801208496
sheep_orig	0.0049991607666015625	0.22831106185913086
hair_orig	0.005478858947753906	0.22798895835876465
html_ik_orig	0.004594087600708008	0.19652628898620605
jaber_orig	0.004620075225830078	0.23950576782226562
phsiq2_orig	0.00488591194152832	0.1938800811767578
moodle_orig	0.004752159118652344	0.19146299362182617
alg_anly_orig	0.0044002532958984375	0.17747879028320312
space2_orig	0.0042917728424072266	0.19337821006774902
html_orig	0.004687070846557617	0.16844987869262695
compt_orig	0.004623889923095703	0.17541909217834473
lan_C_orig	0.004647970199584961	0.17444992065429688
hud_orig	0.00541996955871582	0.21300673484802246
universe_orig	0.0046100616455078125	0.18817830085754395
antenne_orig	0.004450082778930664	0.1853041648864746
morad_orig	0.004621028900146484	0.1911611557006836
bambi_orig	0.004647254943847656	0.18583893775939941
two_orig	0.0047969818115234375	0.20159006118774414
fanon_orig	0.004373073577880859	0.2051389217376709
adam_orig	0.0046939849853515625	0.23528814315795898
bouamama_orig	0.004494905471801758	0.19708895683288574
ali_orig	0.004365205764770508	0.19738173484802246
ant_orig	0.004650115966796875	0.1728508472442627
algebra_orig	0.004601001739501953	0.1741938591003418
othman_orig	0.004619121551513672	0.1768951416015625
duck_orig	0.004714012145996094	0.2034900188446045
lolita_orig	0.004398822784423828	0.18645310401916504
space_orig	0.004345893859863281	0.17694520950317383
digit_C_orig	0.004315853118896484	0.17962217330932617
computer_orig	0.0043909549713134766	0.18459105491638184
math_telecom_orig	0.004546165466308594	0.19449305534362793
alg_lin_orig	0.004456996917724609	0.17380309104919434
muhammed_orig	0.0046329498291015625	0.23286867141723633
securit_orig	0.004654884338378906	0.18620610237121582
evo_reaseux_orig	0.004629850387573242	0.1843419075012207
zacharie_orig	0.004474163055419922	0.2510080337524414
white_orig	0.004576921463012695	0.20064592361450195
Mhidi_orig	0.004640102386474609	0.1825549602508545
400_orig	0.004753828048706055	0.1779768466949463
abubakr_orig	0.004716157913208008	0.1879129409790039
drupal_orig	0.004640102386474609	0.18466401100158691
aya_orig	0.004587888717651367	0.19408893585205078
magic_orig	0.004456996917724609	0.18960165977478027
alice2_orig	0.00437617301940918	0.20432209968566895
yunus_orig	0.00444483757019043	0.19684600830078125
core_orig	0.004725933074951172	0.19892597198486328
owl_orig	0.004589080810546875	0.21296310424804688
