image name	matching time	time_to_fetch_descriptors
bird2_kios.jpg	1.333752155303955	4.669955730438232
bird2_kios.jpg	2.5197839736938477	4.306525945663452
electricity_90.jpg	2.1651580333709717	4.269576072692871
electricity_90.jpg	2.1956169605255127	4.169692277908325
farhat_crop.jpg	2.7103660106658936	4.1219871044158936
farhat_crop.jpg	1.6171720027923584	4.000653028488159
eng_math_scale2.jpg	2.2958390712738037	4.486055135726929
eng_math_scale2.jpg	5.861873149871826	4.411489009857178
bird_crop.jpeg	2.0101747512817383	4.298644304275513
bird_crop.jpeg	1.1952800750732422	4.091865062713623
arith_90.jpeg	0.5035629272460938	3.9092798233032227
arith_90.jpeg	1.6204869747161865	4.168533086776733
drupal_45.jpg	1.8171610832214355	3.9031991958618164
drupal_45.jpg	13.419961929321289	4.920558929443359
beuty_and_b_orig.jpeg	6.1898839473724365	5.113600969314575
beuty_and_b_orig.jpeg	4.517997741699219	4.268562078475952
lignes_electron_crop.jpg	22.619965076446533	5.783957004547119
lignes_electron_crop.jpg	2.8031930923461914	4.412126064300537
horse_shelf.jpg	2.3615400791168213	4.258512020111084
horse_shelf.jpg	3.105210781097412	4.147659063339233
