rose_blurred.jpg	0.00045299530029296875	0.18538904190063477
condame_cropped.jpg	0.0041790008544921875	0.17896795272827148
prayer_blurred.jpg	0.000308990478515625	0.1643509864807129
malcomx.jpg	0.004139900207519531	0.19719815254211426
rose_90.jpg	0.004687070846557617	0.1917428970336914
life.JPEG	0.004269123077392578	0.02101898193359375
condame_90.jpg	0.004045009613037109	0.1695690155029297
condame_45.png	0.004163026809692383	0.3847320079803467
condame.jpg	0.004085063934326172	0.17549490928649902
prayer_45.png	0.004378795623779297	0.3729550838470459
