image name	matching time	time_to_fetch_descriptors
rose_blurred.jpg	0.16466403007507324	4.82531213760376
memory_blurred.jpg	0.10855698585510254	3.7302000522613525
condame_cropped.jpg	0.48818397521972656	3.5248770713806152
likeblack_45.png	0.6379280090332031	10.371660947799683
prayer_blurred.jpg	0.14085602760314941	3.1040148735046387
malcomx.jpg	1.5914108753204346	2.8417840003967285
condame_lumino.jpg	0.6303870677947998	2.858613967895508
rose_90.jpg	0.5316848754882812	2.776050090789795
life.JPEG	0.12799406051635742	0.2307291030883789
condame_90.jpg	0.37088489532470703	3.0395569801330566
likeblack_cropped.jpg	0.6164488792419434	2.942729949951172
condame_45.png	0.46997809410095215	8.58642315864563
condame.jpg	0.3776559829711914	3.1511800289154053
prayer_45.png	0.8668489456176758	7.1817169189453125
