rose_blurred.jpg	0.28586411476135254	2.5357749462127686
condame_cropped.jpg	3.0838799476623535	3.2178218364715576
prayer_blurred.jpg	0.3258378505706787	2.266059160232544
malcomx.jpg	8.207826137542725	6.2890729904174805
rose_90.jpg	2.6537439823150635	4.204643964767456
life.JPEG	0.39977407455444336	0.31302499771118164
condame_90.jpg	2.940502166748047	3.047377109527588
condame_45.png	2.9093680381774902	4.580631971359253
condame.jpg	3.931143045425415	3.8640270233154297
prayer_45.png	2.32259202003479	5.134124994277954
