image name	percentage similarity	matching time	time_to_fetch_descriptors
bird_crop.jpeg	11	1.9310381412506104	3.2557408809661865
bird2_kios.jpg	0	1.1182658672332764	3.1671090126037598
electricity_90.jpg	0	2.4958152770996094	2.94535493850708
farhat_crop.jpg	0	1.2911381721496582	2.7357230186462402
eng_math_scale2.jpg	0	1.0495517253875732	2.661250114440918
arith_90.jpeg	0	1.4757800102233887	2.5591421127319336
drupal_45.jpg	0	1.5997669696807861	2.9622740745544434
beuty_and_b_orig.jpeg	0	2.1995129585266113	2.928950071334839
lignes_electron_crop.jpg	0	2.191978931427002	3.012394905090332
horse_shelf.jpg	0	1.0460410118103027	2.565824031829834
html_crop.jpeg	0	0.26367688179016113	2.4374241828918457
lan_C_orig.jpg	0	0.8639862537384033	2.7771449089050293
fanon_crop.jpeg	0	1.2298450469970703	2.6511778831481934
hud_orig.jpeg	0	3.1390469074249268	2.55871319770813
electricity_shelf.jpg	0	2.8679957389831543	3.075817108154297
alg_anly_scale1.jpeg	0	0.6615049839019775	2.5782299041748047
adam_90.jpeg	0	5.303528785705566	3.0986409187316895
evo_reaseux_orig.jpg	0	1.2710020542144775	2.6966090202331543
html_ik_kio.jpg	0	1.4601168632507324	2.4627318382263184
kipic_shelf.jpeg	0	0.885810136795044	2.296035051345825
image name	percentage similarity	matching time	time_to_fetch_descriptors
400_orig.jpeg	100	2.907500982284546	2.213505744934082
ahmed_orig.jpg	0	2.039077043533325	4.043598890304565
alice_orig.jpg	0	2.03073787689209	3.936833143234253
alg_anly_orig.jpeg	0	1.224719762802124	2.7815330028533936
adam_orig.jpeg	0	4.972219228744507	2.567662000656128
ali_orig.jpg	0	1.5420129299163818	2.6434290409088135
ant_orig.jpg	0	1.0643060207366943	2.4641170501708984
algebra_orig.jpeg	0	0.7481868267059326	2.1626522541046143
alg_lin_orig.jpeg	0	0.8595948219299316	2.1765129566192627
abubakr_orig.jpg	0	0.9288668632507324	2.4474220275878906
alice2_orig.jpg	0	2.1574370861053467	2.557009220123291
image name	percentage similarity	matching time	time_to_fetch_descriptors
400_orig.jpeg	100	2.4473588466644287	2.246393918991089
ahmed_orig.jpg	0	1.1825180053710938	2.482124090194702
alice_orig.jpg	0	1.0719239711761475	2.4317357540130615
alg_anly_orig.jpeg	0	1.1499431133270264	2.326296091079712
adam_orig.jpeg	0	4.377890110015869	2.5113368034362793
ali_orig.jpg	0	1.654613733291626	2.6612439155578613
ant_orig.jpg	0	1.3593759536743164	2.3679652214050293
algebra_orig.jpeg	0	1.103201150894165	2.219104051589966
alg_lin_orig.jpeg	0	0.9099481105804443	2.202209949493408
abubakr_orig.jpg	0	0.7095561027526855	2.488190174102783
alice2_orig.jpg	0	2.282149076461792	2.4401419162750244
