image name	percentage similarity	matching time	time_to_fetch_descriptors
bird_crop.jpeg	15	0.014709949493408203	1.3800578117370605
html_crop.jpeg	1	0.005738019943237305	1.2647290229797363
bird2_kios.jpg	0	0.04474997520446777	1.5389549732208252
electricity_90.jpg	0	0.026849031448364258	1.5895140171051025
farhat_crop.jpg	0	0.023021221160888672	1.4967949390411377
eng_math_scale2.jpg	0	0.07242774963378906	1.5279779434204102
arith_90.jpeg	0	0.03948688507080078	1.5756919384002686
drupal_45.jpg	0	0.07799482345581055	1.6586871147155762
beuty_and_b_orig.jpeg	0	0.06722497940063477	1.577275037765503
lignes_electron_crop.jpg	0	0.08191299438476562	1.8973300457000732
horse_shelf.jpg	0	0.02456498146057129	1.5040879249572754
lan_C_orig.jpg	0	0.03801703453063965	1.4487617015838623
fanon_crop.jpeg	0	0.02866506576538086	1.5155012607574463
hud_orig.jpeg	0	0.07988095283508301	1.4792602062225342
electricity_shelf.jpg	0	0.05913186073303223	1.6086299419403076
alg_anly_scale1.jpeg	0	0.03566408157348633	1.2764921188354492
adam_90.jpeg	0	0.1620321273803711	1.6489810943603516
evo_reaseux_orig.jpg	0	0.08556485176086426	1.6384098529815674
html_ik_kio.jpg	0	0.045105934143066406	1.7715888023376465
kipic_shelf.jpeg	0	0.02152085304260254	1.3192458152770996
